CustomerId,Customer_Surname,Age,Balance,Bank DOJ,Category,CreditScore,EstimatedSalary,ExitCategory,GenderCategory,GeographyLocation,NumOfProducts,Tenure
15792329,Mao,37,107106.33,2019-08-05 00:00:00,credit card holder,494,172063.09,Retain,Male,Germany,2,4
15701962,Scott,29,166930.76,2019-08-05 00:00:00,credit card holder,590,122487.73,Retain,Female,Spain,2,4
15648702,Yuriev,70,119684.88,2019-08-05 00:00:00,credit card holder,775,74532.02,Retain,Male,Germany,2,4
15748499,Johnson,33,118400.91,2019-08-05 00:00:00,non credit card holder,550,13999.64,Exit,Male,Germany,1,4
15802857,Robson,33,115409.6,2019-08-05 00:00:00,non credit card holder,659,1539.21,Retain,Female,Spain,1,4
15687634,Glover,49,94754,2019-08-06 00:00:00,credit card holder,561,26691.31,Retain,Male,Germany,1,4
15728224,Kerr,41,149155.53,2019-08-06 00:00:00,credit card holder,710,42131.26,Exit,Female,Germany,2,4
15763097,Siciliano,80,0,2019-08-06 00:00:00,non credit card holder,809,34164.05,Retain,Male,Spain,2,4
15810444,Aksenov,39,130565.02,2019-08-07 00:00:00,credit card holder,562,9854.72,Exit,Female,Germany,1,4
15813659,Folliero,56,0,2019-08-07 00:00:00,credit card holder,594,26215.85,Exit,Female,France,1,4
15626628,Tretiakova,31,88161.85,2019-08-07 00:00:00,credit card holder,631,127630.88,Retain,Female,Spain,2,4
15767598,Kent,28,0,2019-08-07 00:00:00,non credit card holder,540,197588.32,Retain,Male,Spain,2,4
15592979,Rose,34,37266.67,2019-08-07 00:00:00,non credit card holder,671,156917.12,Retain,Female,Germany,2,4
15583221,Arnold,70,77356.92,2019-08-08 00:00:00,credit card holder,667,20881.96,Retain,Male,Germany,2,4
15666856,Chikwendu,49,142767.39,2019-08-08 00:00:00,credit card holder,774,8214.41,Retain,Male,France,1,4
15772482,Iloerika,28,132405.52,2019-08-08 00:00:00,credit card holder,829,104889.2,Exit,Male,Germany,3,4
15637178,Mishina,45,0,2019-08-08 00:00:00,credit card holder,803,128378.04,Retain,Female,Spain,2,4
15644296,Scott,30,105209.54,2019-08-08 00:00:00,credit card holder,740,1852.58,Retain,Female,France,1,4
15734044,Black,31,41299.03,2019-08-08 00:00:00,non credit card holder,671,102681.32,Retain,Female,France,1,4
15705506,Perry,38,0,2019-08-08 00:00:00,non credit card holder,751,90839.61,Retain,Male,Spain,2,4
15778861,Wallace,33,97188.62,2019-08-08 00:00:00,non credit card holder,720,91881.29,Retain,Male,Spain,1,4
15779744,Chou,30,103138.17,2019-08-09 00:00:00,credit card holder,537,96555.42,Retain,Male,Spain,1,4
15632977,Hsiao,47,0,2019-08-09 00:00:00,non credit card holder,745,145789.71,Retain,Male,France,2,4
15670668,Webb,29,75395.53,2019-08-09 00:00:00,non credit card holder,658,54914.92,Retain,Male,Germany,2,4
15593795,Linton,53,156674.2,2019-08-10 00:00:00,credit card holder,516,118502.34,Exit,Female,Germany,1,4
15585287,Sal,35,119948.09,2019-08-10 00:00:00,credit card holder,842,48217.97,Exit,Female,Germany,1,4
15775590,Mackay,48,69329.47,2019-08-10 00:00:00,non credit card holder,482,102640.52,Exit,Female,Germany,1,4
15661526,Anderson,37,110777.26,2019-08-11 00:00:00,credit card holder,815,2383.59,Retain,Male,Germany,2,4
15731543,Becker,58,109327.65,2019-08-11 00:00:00,credit card holder,679,3829.13,Retain,Male,Spain,1,4
15610416,Christie,36,0,2019-08-11 00:00:00,credit card holder,745,19605.18,Exit,Female,France,1,4
15757015,Davies,41,106640.5,2019-08-11 00:00:00,credit card holder,783,176945.96,Retain,Female,Germany,1,4
15670103,Dickinson,38,126645.13,2019-08-11 00:00:00,credit card holder,565,168303.55,Retain,Female,France,1,4
15572762,Matveyeva,50,102278.79,2019-08-11 00:00:00,credit card holder,410,89822.48,Retain,Female,Germany,2,4
15697678,Maxwell,36,92340.69,2019-08-11 00:00:00,credit card holder,590,174667.58,Retain,Male,Germany,2,4
15687372,Padovesi,49,121537.71,2019-08-11 00:00:00,credit card holder,547,46521.45,Exit,Male,Germany,2,4
15657566,Wieck,24,103097.85,2019-08-11 00:00:00,credit card holder,634,157577.29,Retain,Male,Germany,1,4
15757821,Burgess,18,0,2019-08-11 00:00:00,non credit card holder,771,41542.95,Retain,Male,Spain,2,4
15727919,Chukwuemeka,29,0,2019-08-11 00:00:00,non credit card holder,671,12048.67,Retain,Female,Spain,2,4
15603914,Arcuri,40,0,2019-08-12 00:00:00,credit card holder,614,20339.79,Exit,Male,France,1,4
15645248,Ho,30,0,2019-08-12 00:00:00,credit card holder,510,130553.47,Retain,Female,France,2,4
15682600,Lo,39,159492.79,2019-08-12 00:00:00,credit card holder,620,80582.34,Exit,Male,Germany,1,4
15598614,Lucchesi,20,0,2019-08-12 00:00:00,credit card holder,790,168152.76,Retain,Male,Spain,2,4
15588933,Nwankwo,36,146053.66,2019-08-12 00:00:00,credit card holder,825,138344.7,Retain,Female,France,1,4
15623277,Ross,30,0,2019-08-12 00:00:00,credit card holder,696,196134.44,Retain,Female,France,2,4
15757628,Savage,40,112896.86,2019-08-12 00:00:00,credit card holder,571,121402.53,Retain,Male,France,1,4
15603323,Bell,33,0,2019-08-12 00:00:00,non credit card holder,660,117834.91,Retain,Female,Spain,2,4
15658100,Piccio,42,0,2019-08-12 00:00:00,non credit card holder,695,140724.64,Retain,Female,France,2,4
15581370,Andreyeva,38,99811.44,2019-08-13 00:00:00,credit card holder,681,23531.5,Retain,Male,Spain,2,4
15618243,Buckland,43,103960.38,2019-08-13 00:00:00,credit card holder,730,193650.16,Retain,Female,Spain,1,4
15645200,Chiang,54,152508.99,2019-08-13 00:00:00,credit card holder,581,187597.98,Exit,Female,Germany,1,4
15668385,Dellucci,40,154863.15,2019-08-13 00:00:00,credit card holder,642,138052.51,Retain,Male,France,1,4
15644501,Enyinnaya,26,162482.76,2019-08-13 00:00:00,credit card holder,579,18458.2,Retain,Female,France,1,4
15679651,Gardiner,37,136689.66,2019-08-13 00:00:00,credit card holder,783,197890.65,Retain,Female,Spain,1,4
15656901,Nnonso,59,0,2019-08-13 00:00:00,credit card holder,615,165576.55,Retain,Male,France,2,4
15684147,Palerma,43,102338.19,2019-08-13 00:00:00,credit card holder,678,79649.62,Retain,Male,France,1,4
15591489,Davison,26,142662.68,2019-08-13 00:00:00,non credit card holder,826,60285.3,Retain,Male,France,1,4
15593331,Sidorov,25,146580.69,2019-08-13 00:00:00,non credit card holder,693,14633.35,Retain,Male,Germany,1,4
15720814,Warren,36,84266.44,2019-08-13 00:00:00,non credit card holder,670,38614.69,Retain,Female,Germany,2,4
15628674,Iadanza,40,113348.14,2019-08-15 00:00:00,credit card holder,844,31904.31,Exit,Male,France,1,4
15600934,Randell,52,125095.94,2019-08-15 00:00:00,credit card holder,758,171189.83,Exit,Female,France,1,4
15674678,Bradley,43,79120.27,2019-08-15 00:00:00,non credit card holder,731,548.52,Exit,Female,Germany,1,4
15768137,Bray,23,136100.69,2019-08-15 00:00:00,non credit card holder,667,169669.33,Exit,Female,Spain,2,4
15793726,Matveyeva,79,0,2019-08-15 00:00:00,non credit card holder,681,170968.99,Retain,Female,France,2,4
15683524,Tobenna,23,166070.48,2019-08-15 00:00:00,non credit card holder,660,90494.72,Retain,Female,Germany,2,4
15576000,Chibueze,40,138033.55,2019-08-16 00:00:00,credit card holder,765,67972.45,Retain,Male,France,1,4
15768530,Emery,27,0,2019-08-16 00:00:00,credit card holder,554,135083.73,Retain,Female,Spain,2,4
15701972,Parsons,35,137179.39,2019-08-16 00:00:00,credit card holder,684,37264.11,Retain,Male,France,1,4
15675176,Price,51,144953.31,2019-08-16 00:00:00,credit card holder,512,165035.17,Retain,Male,France,1,4
15769412,Atkinson,39,207034.96,2019-08-16 00:00:00,non credit card holder,684,157694.76,Exit,Male,Spain,2,4
15775750,Yao,37,134560.62,2019-08-17 00:00:00,credit card holder,686,27596.39,Retain,Male,France,1,4
15769915,Charlton,20,133313.34,2019-08-18 00:00:00,credit card holder,643,3965.69,Retain,Female,Spain,1,4
15748797,Dale,33,0,2019-08-18 00:00:00,credit card holder,636,92277.47,Exit,Female,Spain,1,4
15588537,Robinson,41,109013.23,2019-08-18 00:00:00,credit card holder,615,196499.96,Retain,Female,Spain,1,4
15569503,Yeh,44,0,2019-08-18 00:00:00,credit card holder,765,159899.97,Retain,Male,France,2,4
15627995,Angelo,26,155143.52,2019-08-18 00:00:00,non credit card holder,756,135034.57,Exit,Female,Germany,1,4
15612087,Dike,45,106376.85,2019-08-18 00:00:00,non credit card holder,671,158264.62,Retain,Male,France,1,4
15739850,Trentino,45,155417.61,2019-08-18 00:00:00,non credit card holder,645,3449.22,Retain,Male,France,1,4
15618816,Yu,40,147171.2,2019-08-18 00:00:00,non credit card holder,670,69850.04,Retain,Female,Germany,1,4
15628813,King,43,152341.55,2019-08-19 00:00:00,credit card holder,693,9241.78,Retain,Female,France,1,4
15677382,Miller,69,107569.96,2019-08-19 00:00:00,credit card holder,625,182336.45,Retain,Female,Spain,1,4
15591577,Moran,35,146311.58,2019-08-19 00:00:00,credit card holder,584,105443.47,Retain,Male,France,1,4
15727546,Olejuru,35,0,2019-08-19 00:00:00,credit card holder,762,43075.7,Retain,Male,France,2,4
15711309,Sumrall,33,129834.67,2019-08-19 00:00:00,credit card holder,574,193131.42,Retain,Male,Germany,1,4
15778287,Ugoji,35,0,2019-08-19 00:00:00,credit card holder,622,131772.51,Retain,Male,France,2,4
15726250,Hsia,38,166328.65,2019-08-19 00:00:00,non credit card holder,508,22614.19,Retain,Female,France,2,4
15759140,Long,64,128306.7,2019-08-19 00:00:00,non credit card holder,682,66040.83,Retain,Female,France,1,4
15575510,Milanesi,32,155584.21,2019-08-19 00:00:00,non credit card holder,659,153662.88,Retain,Female,France,1,4
15775339,Lori,29,95947.76,2019-08-20 00:00:00,credit card holder,520,4696.44,Retain,Female,France,1,4
15673907,Alexander,20,0,2019-08-20 00:00:00,non credit card holder,659,112572.02,Retain,Male,France,2,4
15734461,Brooks,31,112708.2,2019-08-20 00:00:00,non credit card holder,562,186370.3,Retain,Male,Germany,1,4
15685150,Evans,28,167658.33,2019-08-21 00:00:00,credit card holder,799,111138.25,Retain,Male,Germany,2,4
15653315,Kang,35,0,2019-08-21 00:00:00,credit card holder,555,101667,Retain,Female,Spain,2,4
15573730,Thompson,42,126704.49,2019-08-21 00:00:00,credit card holder,586,41682.3,Retain,Male,Germany,2,4
15738634,Yuan,47,83347.25,2019-08-21 00:00:00,credit card holder,533,137696.25,Retain,Male,France,1,4
15680804,Abbott,29,0,2019-08-22 00:00:00,credit card holder,850,10672.54,Retain,Male,France,2,4
15603203,Avdeyeva,27,0,2019-08-22 00:00:00,credit card holder,650,1002.39,Retain,Female,France,2,4
15660390,Boyle,33,0,2019-08-22 00:00:00,credit card holder,544,124113.04,Retain,Female,France,2,4
15698442,Eberechukwu,35,122964.88,2019-08-22 00:00:00,credit card holder,719,138231.7,Retain,Male,Spain,1,4
15724527,Forbes,34,0,2019-08-22 00:00:00,credit card holder,825,31933.06,Retain,Male,France,2,4
15669946,Jen,46,141726.88,2019-08-22 00:00:00,credit card holder,663,58257.23,Retain,Female,Germany,1,4
15682834,Johnstone,35,40169.88,2019-08-22 00:00:00,credit card holder,715,199857.47,Retain,Female,Spain,2,4
15812324,King,27,0,2019-08-22 00:00:00,credit card holder,779,190623.02,Retain,Male,France,2,4
15756056,Ku,28,0,2019-08-22 00:00:00,credit card holder,561,191387.76,Retain,Female,Spain,2,4
15631267,Lu,50,153590.73,2019-08-22 00:00:00,credit card holder,641,130910.78,Retain,Male,France,2,4
15656300,Lucciano,29,59697.17,2019-08-22 00:00:00,credit card holder,411,53483.21,Retain,Male,France,2,4
15651001,Tsao,39,116803.8,2019-08-22 00:00:00,credit card holder,725,124052.97,Retain,Female,Germany,1,4
15646566,Bell,58,187911.55,2019-08-22 00:00:00,non credit card holder,763,35825.18,Retain,Female,France,1,4
15667289,Henderson,50,0,2019-08-22 00:00:00,non credit card holder,719,10772.13,Retain,Male,Spain,2,4
15725664,Wallace,38,107283.4,2019-08-22 00:00:00,non credit card holder,549,157442.75,Retain,Female,France,1,4
15704629,Wright,32,116409.55,2019-08-22 00:00:00,non credit card holder,582,152790.92,Retain,Female,France,1,4
15764174,Bidencope,26,0,2019-08-23 00:00:00,credit card holder,612,179780.74,Retain,Female,Spain,2,4
15807961,Bruno,25,0,2019-08-23 00:00:00,credit card holder,619,145524.36,Retain,Male,France,1,4
15648461,Hs?eh,37,138162.41,2019-08-23 00:00:00,credit card holder,688,113926.31,Retain,Male,Spain,2,4
15605113,Sutherland,27,133801.49,2019-08-23 00:00:00,credit card holder,518,143315.57,Retain,Female,France,1,4
15731865,Unwin,27,0,2019-08-23 00:00:00,credit card holder,637,91291.2,Retain,Male,France,2,4
15728167,Abramovich,44,122806.95,2019-08-23 00:00:00,non credit card holder,667,15120.86,Retain,Male,France,1,4
15803689,Begum,51,119741.77,2019-08-23 00:00:00,non credit card holder,647,54954.51,Exit,Female,Germany,2,4
15674620,Dilibe,37,77373.87,2019-08-23 00:00:00,non credit card holder,679,174873.09,Retain,Female,Germany,2,4
15590146,Mao,50,81947.76,2019-08-23 00:00:00,non credit card holder,630,63606.22,Exit,Male,France,1,4
15607263,McCartney,55,0,2019-08-23 00:00:00,non credit card holder,788,13288.46,Exit,Male,France,1,4
15796370,Shah,40,155455.43,2019-08-23 00:00:00,non credit card holder,604,113581.85,Retain,Male,Spain,1,4
15703541,Wang,51,143930.92,2019-08-23 00:00:00,non credit card holder,772,46675.51,Exit,Female,Germany,1,4
15629750,Artyomova,35,133087.76,2019-08-24 00:00:00,credit card holder,697,64771.61,Retain,Male,France,1,4
15579130,Chidiegwu,43,118994.84,2019-08-24 00:00:00,credit card holder,708,181499.77,Exit,Female,Germany,1,4
15762937,Chiganu,32,140348.56,2019-08-24 00:00:00,credit card holder,743,163254.39,Retain,Female,Germany,2,4
15794414,Forbes,46,92783.68,2019-08-24 00:00:00,credit card holder,507,51424.29,Retain,Male,Spain,1,4
15581626,Mancini,54,0,2019-08-24 00:00:00,credit card holder,664,162719.69,Exit,Male,France,1,4
15605293,McKay,43,0,2019-08-24 00:00:00,credit card holder,559,196645.87,Retain,Female,France,2,4
15815125,Michael,45,102486.21,2019-08-24 00:00:00,credit card holder,668,158379.25,Retain,Male,Spain,2,4
15656005,Millar,31,124593.23,2019-08-24 00:00:00,credit card holder,592,86079.67,Retain,Male,Germany,1,4
15728082,Vasiliev,28,0,2019-08-24 00:00:00,credit card holder,601,14665.28,Retain,Male,Spain,2,4
15604348,Allard,22,0,2019-08-24 00:00:00,non credit card holder,710,99645.04,Retain,Male,Spain,2,4
15662626,Feng,40,0,2019-08-24 00:00:00,non credit card holder,666,36371.27,Retain,Female,France,2,4
15615477,Ignatyeva,44,0,2019-08-24 00:00:00,non credit card holder,529,14161.3,Retain,Female,Spain,2,4
15752816,Murray,29,114590.58,2019-08-24 00:00:00,non credit card holder,531,75585.48,Retain,Male,France,1,4
15601857,Woodhouse,46,115518.07,2019-08-24 00:00:00,non credit card holder,705,76544.9,Exit,Female,Germany,1,4
15605341,Baird,58,93173.88,2019-08-25 00:00:00,credit card holder,681,139761.25,Retain,Female,France,1,4
15565878,Bates,29,0,2019-08-25 00:00:00,credit card holder,631,197963.46,Retain,Male,Spain,2,4
15726186,Genovese,29,133434.57,2019-08-25 00:00:00,credit card holder,639,97983.44,Retain,Male,Spain,2,4
15699257,Kerr,42,143145.87,2019-08-25 00:00:00,credit card holder,651,43612.06,Retain,Male,Spain,2,4
15592089,Larsen,43,0,2019-08-25 00:00:00,credit card holder,788,116111.51,Retain,Female,France,2,4
15663252,Olisanugo,32,0,2019-08-25 00:00:00,credit card holder,850,18924.92,Retain,Female,Spain,2,4
15803136,Postle,41,122189.66,2019-08-25 00:00:00,credit card holder,416,98301.61,Retain,Female,Germany,2,4
15782360,Rogers,65,131935.51,2019-08-25 00:00:00,credit card holder,743,96399.67,Exit,Male,Germany,1,4
15680399,Tung,23,0,2019-08-25 00:00:00,credit card holder,772,18364.19,Retain,Male,France,2,4
15748116,Zetticci,29,148143.84,2019-08-25 00:00:00,credit card holder,681,52021.39,Retain,Female,France,1,4
15730469,Anenechi,31,103430.11,2019-08-25 00:00:00,non credit card holder,663,36479.27,Retain,Male,Spain,2,4
15677049,O'Brien,25,106570.34,2019-08-25 00:00:00,non credit card holder,595,177025.79,Retain,Female,Germany,2,4
15590888,Wade,34,107556.06,2019-08-25 00:00:00,non credit card holder,693,154631.35,Retain,Female,Spain,2,4
15763922,Alexandrov,31,79962.92,2019-08-26 00:00:00,credit card holder,608,60901.72,Retain,Male,France,2,4
15732967,Cremonesi,19,0,2019-08-26 00:00:00,credit card holder,731,151581.79,Retain,Male,France,2,4
15738224,Lin,32,99162.29,2019-08-26 00:00:00,credit card holder,593,128384.11,Retain,Male,France,1,4
15734714,Nash,29,79715.36,2019-08-26 00:00:00,credit card holder,559,82252.28,Retain,Female,France,1,4
15807481,Peng,46,0,2019-08-26 00:00:00,credit card holder,577,158750.53,Retain,Female,France,1,4
15760550,Duncan,39,143637.58,2019-08-26 00:00:00,non credit card holder,741,174227.66,Retain,Male,Spain,2,4
15758510,Frolova,26,0,2019-08-26 00:00:00,non credit card holder,474,152491.22,Retain,Male,France,2,4
15706552,Odinakachukwu,36,85311.7,2019-08-26 00:00:00,non credit card holder,533,156731.91,Retain,Male,France,1,4
15720910,Black,66,0,2019-08-27 00:00:00,credit card holder,560,15928.49,Retain,Female,France,1,4
15754577,Boni,51,61354.14,2019-08-27 00:00:00,credit card holder,556,198810.65,Exit,Female,France,1,4
15746199,Eluemuno,41,0,2019-08-27 00:00:00,credit card holder,558,143585.29,Exit,Female,France,1,4
15565779,Kent,30,57809.32,2019-08-27 00:00:00,credit card holder,627,188258.49,Retain,Female,Germany,1,4
15766047,Sukhorukova,41,91621.69,2019-08-27 00:00:00,credit card holder,748,71139.31,Retain,Female,France,1,4
15793671,Watt,34,0,2019-08-27 00:00:00,credit card holder,606,161971.42,Retain,Male,France,1,4
15723717,Heath,41,118334.44,2019-08-27 00:00:00,non credit card holder,483,163147.99,Exit,Male,Germany,1,4
15706537,Pirogov,59,111396.97,2019-08-27 00:00:00,non credit card holder,577,191070.01,Retain,Female,Germany,1,4
15677550,Folliero,38,0,2019-08-28 00:00:00,credit card holder,755,20734.81,Retain,Female,France,2,4
15783097,Lombardo,27,111348.15,2019-08-28 00:00:00,credit card holder,813,46422.46,Retain,Male,Germany,1,4
15696588,Lung,36,0,2019-08-28 00:00:00,credit card holder,679,2243.41,Retain,Female,France,2,4
15659428,Maggard,42,0,2019-08-28 00:00:00,credit card holder,520,34410.55,Retain,Female,Spain,2,4
15672798,O'Brien,45,145933.27,2019-08-28 00:00:00,credit card holder,656,199392.14,Retain,Female,France,1,4
15680843,Sherrod,34,0,2019-08-28 00:00:00,credit card holder,675,184842.21,Retain,Male,France,2,4
15797627,Niehaus,54,134249.7,2019-08-28 00:00:00,non credit card holder,732,13404.4,Retain,Male,Spain,1,4
15814209,Capon,31,118870.92,2019-08-29 00:00:00,credit card holder,814,101704.19,Retain,Male,France,1,4
15607312,Ch'ang,49,0,2019-08-29 00:00:00,credit card holder,648,159835.78,Exit,Female,Spain,2,4
15608166,Fallaci,36,127637.92,2019-08-29 00:00:00,credit card holder,761,81062.93,Retain,Male,France,1,4
15668521,Jamieson,37,0,2019-08-29 00:00:00,credit card holder,693,82867.55,Retain,Male,France,2,4
15769582,Kang,29,0,2019-08-29 00:00:00,credit card holder,586,142238.54,Retain,Male,France,2,4
15673342,K'ung,36,0,2019-08-29 00:00:00,credit card holder,703,108790.95,Retain,Male,France,2,4
15766575,Larionova,62,140745.33,2019-08-29 00:00:00,credit card holder,612,193437.89,Exit,Female,Germany,1,4
15724838,Moretti,43,0,2019-08-29 00:00:00,credit card holder,599,170347.1,Retain,Female,France,1,4
15777904,Nock,45,0,2019-08-29 00:00:00,credit card holder,703,68831.72,Retain,Female,France,2,4
15638621,Simmons,39,60374.98,2019-08-29 00:00:00,credit card holder,735,40223.74,Retain,Male,Spain,1,4
15665438,Hs?,43,163159.85,2019-08-29 00:00:00,non credit card holder,669,15602.8,Retain,Male,France,1,4
15598982,Klein,53,98268.84,2019-08-29 00:00:00,non credit card holder,602,45038.29,Exit,Female,Germany,1,4
15607395,Holt,33,112528.65,2019-08-30 00:00:00,credit card holder,679,177362.45,Retain,Female,France,2,4
15585249,Mironova,42,106036.52,2019-08-30 00:00:00,credit card holder,741,194686.78,Exit,Male,France,1,4
15773273,Runyon,38,118866.36,2019-08-30 00:00:00,credit card holder,730,163317.5,Retain,Male,Spain,1,4
15705994,Udinese,27,0,2019-08-30 00:00:00,credit card holder,712,94544.88,Retain,Male,Spain,1,4
15641411,Volkova,23,112568.31,2019-08-30 00:00:00,credit card holder,756,113408.11,Retain,Female,France,1,4
15775082,Stewart,42,129776.72,2019-08-30 00:00:00,non credit card holder,749,143538.51,Retain,Male,France,2,4
15636658,Rozhkova,36,0,2019-08-31 00:00:00,credit card holder,596,12067.39,Retain,Male,France,2,4
15767594,Azubuike,35,0,2019-09-01 00:00:00,credit card holder,533,187900.12,Retain,Female,France,2,4
15616859,Bonwick,43,113641.49,2019-09-01 00:00:00,credit card holder,602,115116.35,Exit,Female,Germany,4,4
15671915,Bowen,46,0,2019-09-01 00:00:00,credit card holder,649,76946.6,Retain,Male,France,2,4
15784700,Chikelu,31,117799.28,2019-09-01 00:00:00,credit card holder,811,182372.35,Retain,Male,France,1,4
15761286,Fan,66,119499.42,2019-09-01 00:00:00,credit card holder,696,174027.3,Retain,Female,Germany,2,4
15786035,Gosnell,39,0,2019-09-01 00:00:00,credit card holder,740,19047.23,Retain,Male,France,2,4
15702430,Ignatyeva,35,0,2019-09-01 00:00:00,credit card holder,548,31299.71,Retain,Female,France,1,4
15813844,Barnes,37,105961.68,2019-09-01 00:00:00,non credit card holder,703,74158.8,Retain,Male,France,2,4
15775803,Cawker,41,0,2019-09-01 00:00:00,non credit card holder,841,193093.77,Retain,Male,Spain,2,4
15799998,Cunningham,30,85859.76,2019-09-01 00:00:00,non credit card holder,608,142730.27,Retain,Female,France,1,4
15775797,Esposito,32,0,2019-09-01 00:00:00,non credit card holder,607,10674.62,Retain,Female,Spain,3,4
15624068,Fu,26,0,2019-09-01 00:00:00,non credit card holder,779,111906,Retain,Female,France,2,4
15641782,Humphries,31,0,2019-09-01 00:00:00,non credit card holder,540,183051.6,Exit,Female,France,1,4
15698664,Liang,43,115643.58,2019-09-01 00:00:00,non credit card holder,567,174606.35,Retain,Male,Spain,2,4
15573086,Millar,42,99824.45,2019-09-02 00:00:00,credit card holder,564,36721.4,Retain,Male,France,1,4
15662901,Hu,37,0,2019-09-02 00:00:00,non credit card holder,656,67840.81,Retain,Male,France,2,4
15706587,Johnston,57,0,2019-09-02 00:00:00,non credit card holder,560,116781.71,Retain,Male,France,2,4
15570289,Benson,43,103409.16,2019-09-03 00:00:00,credit card holder,697,66893.28,Exit,Male,Germany,1,4
15759537,Bianchi,35,58469.37,2019-09-03 00:00:00,credit card holder,717,172459.39,Retain,Male,Germany,2,4
15756751,Griffiths,54,78126.28,2019-09-03 00:00:00,credit card holder,596,153482.91,Exit,Female,Spain,1,4
15594340,Tao,41,120243.49,2019-09-03 00:00:00,credit card holder,569,163150.03,Exit,Male,France,1,4
15615753,Upchurch,35,131101.04,2019-09-03 00:00:00,credit card holder,597,192852.67,Retain,Female,Germany,1,4
15670205,Boyd,41,110624.99,2019-09-04 00:00:00,credit card holder,518,89327.67,Retain,Female,Germany,1,4
15676091,Iloerika,42,0,2019-09-04 00:00:00,credit card holder,543,56650.47,Retain,Male,France,1,4
15723864,Lucas,47,109876.82,2019-09-04 00:00:00,credit card holder,828,83611.45,Exit,Male,Spain,2,4
15654230,Miller,31,145537.21,2019-09-04 00:00:00,credit card holder,526,132404.64,Retain,Male,Germany,1,4
15800890,T'ien,45,0,2019-09-04 00:00:00,credit card holder,554,181204.5,Retain,Female,France,2,4
15673084,Galkin,38,68079.8,2019-09-04 00:00:00,non credit card holder,645,166264.89,Retain,Male,Spain,1,4
15660155,Lorenzo,36,92140.15,2019-09-04 00:00:00,non credit card holder,792,67468.67,Retain,Male,Spain,1,4
15569247,Mitchell,57,109679.72,2019-09-04 00:00:00,non credit card holder,727,753.37,Retain,Female,Spain,1,4
15764335,Caldwell,41,123151.51,2019-09-05 00:00:00,credit card holder,463,70127.93,Retain,Female,Germany,2,4
15589488,Ch'eng,56,111642.08,2019-09-05 00:00:00,credit card holder,686,80553.87,Retain,Female,Germany,1,4
15600086,Combs,48,123764.95,2019-09-05 00:00:00,credit card holder,717,169952.82,Retain,Male,France,1,4
15740160,Okwukwe,31,0,2019-09-05 00:00:00,credit card holder,616,54706.75,Retain,Male,France,2,4
15574858,Page,37,0,2019-09-05 00:00:00,credit card holder,530,287.99,Retain,Male,France,2,4
15717307,Read,31,0,2019-09-05 00:00:00,credit card holder,496,93713.13,Retain,Male,France,2,4
15736124,Thompson,25,102585.88,2019-09-05 00:00:00,credit card holder,617,115387.4,Retain,Male,France,2,4
15700383,Uvarova,35,115651.6,2019-09-05 00:00:00,credit card holder,763,104706.29,Retain,Female,France,2,4
15686983,Rohu,25,76968.12,2019-09-05 00:00:00,non credit card holder,678,131501.72,Retain,Female,Germany,2,4
15713267,Zimmer,34,0,2019-09-05 00:00:00,non credit card holder,779,111676.63,Retain,Female,Spain,2,4
15768574,Anderson,58,178713.98,2019-09-06 00:00:00,credit card holder,671,21768.21,Retain,Male,Spain,1,4
15779103,Cantamessa,39,96748.89,2019-09-06 00:00:00,credit card holder,527,94711.43,Retain,Female,Germany,2,4
15814268,Franklin,40,84350.07,2019-09-06 00:00:00,credit card holder,444,143835.76,Retain,Female,France,1,4
15685500,Glazkov,26,152400.51,2019-09-06 00:00:00,credit card holder,772,79414,Retain,Male,Germany,2,4
15810834,Gordon,57,145965.33,2019-09-06 00:00:00,credit card holder,525,64448.36,Retain,Female,Spain,1,4
15658614,H?,38,145400.69,2019-09-06 00:00:00,credit card holder,565,83844.79,Retain,Female,Germany,2,4
15725311,Hay,31,114722.05,2019-09-06 00:00:00,credit card holder,726,98178.57,Retain,Female,France,2,4
15747265,Huang,27,171283.91,2019-09-06 00:00:00,credit card holder,598,84136.12,Retain,Female,Germany,1,4
15609804,Hyde,29,0,2019-09-06 00:00:00,credit card holder,688,154695.57,Retain,Male,France,2,4
15789425,Marsden,37,98218.04,2019-09-06 00:00:00,credit card holder,694,182354.46,Exit,Female,Germany,2,4
15807245,McKay,41,200117.76,2019-09-06 00:00:00,credit card holder,699,94142.35,Retain,Female,Germany,2,4
15709928,Niu,41,0,2019-09-06 00:00:00,credit card holder,567,3414.72,Retain,Female,Spain,2,4
15588560,Nwabugwu,32,145330.43,2019-09-06 00:00:00,credit card holder,569,132038.65,Retain,Female,Germany,1,4
15647898,Russell,50,130554.51,2019-09-06 00:00:00,credit card holder,610,184758.17,Exit,Female,Spain,3,4
15714981,Sabbatini,37,0,2019-09-06 00:00:00,credit card holder,476,55775.84,Exit,Male,France,1,4
15728823,Sharwood,37,0,2019-09-06 00:00:00,credit card holder,836,111324.41,Retain,Female,Spain,2,4
15632275,Trevisano,29,0,2019-09-06 00:00:00,credit card holder,718,126336.72,Retain,Male,France,1,4
15761158,Y?an,54,0,2019-09-06 00:00:00,credit card holder,719,125041.52,Retain,Female,France,2,4
15621768,Chukwuhaenye,45,112994.65,2019-09-06 00:00:00,non credit card holder,712,198398.68,Retain,Male,Spain,1,4
15738181,Douglas,31,67996.23,2019-09-06 00:00:00,non credit card holder,850,50129.87,Exit,Male,France,2,4
